"level","table","title","description","updated","dimensions"
"px-x-1103020200_213","px-x-1103020200_213.px","Neue Inverkehrsetzungen von Motorrädern nach Marke","Neue Inverkehrsetzungen von Motorrädern nach Marke, Kanton und Jahr","2023-01-31T08:32:08","Marke,Kanton,Jahr"
"px-x-1103020200_120","px-x-1103020200_120.px","Neue Inverkehrsetzungen von Strassenfahrzeugen nach Fahrzeuggruppe und Fahrzeugart","Neue Inverkehrsetzungen von Strassenfahrzeugen nach Kanton, Fahrzeuggruppe / -art, Treibstoff, Monat und Jahr","2023-01-31T08:32:10","Kanton,Fahrzeuggruppe / -art,Treibstoff,Monat,Jahr"
"px-x-1103020100_137","px-x-1103020100_137.px","Bestand der Sachentransportfahrzeuge nach Marke und Jahr der 1. Inverkehrsetzung, ab 2005","Bestand der Sachentransportfahrzeuge nach Marke, Jahr der 1. Inverkehrsetzung, Zulässiges Gesamtgewicht und Jahr","2023-01-31T08:32:14","Marke,Jahr der 1. Inverkehrsetzung,Zulässiges Gesamtgewicht,Jahr"
"px-x-1103020200_207","px-x-1103020200_207.px","Neue Inverkehrsetzungen von Strassenfahrzeug-Anhängern nach Nutzlast","Neue Inverkehrsetzungen von Anhängern nach Kanton, Fahrzeugart, Fahrzeugklasse nach EU, Zulässiges Gesamtgewicht, Zulässige Nutzlast und Jahr","2023-01-31T08:32:14","Kanton,Fahrzeugart,Fahrzeugklasse nach EU,Zulässiges Gesamtgewicht,Zulässige Nutzlast,Jahr"
"px-x-0104020000_108","px-x-0104020000_108.px","Szenarien zur Bevölkerungsentwicklung der Kantone 2020-2050 - demografische Indikatoren nach Kanton, Szenario-Variante und Staatsangehörigkeit (Kategorie)","Szenarien zur Bevölkerungsentwicklung der Kantone 2020-2050 - demografische Indikatoren nach Kanton, Szenario-Variante, Staatsangehörigkeit (Kategorie), Jahr und Beobachtungseinheit","2023-02-06T16:34:00","Kanton,Szenario-Variante,Staatsangehörigkeit (Kategorie),Jahr,Beobachtungseinheit"
"px-x-0104020000_107","px-x-0104020000_107.px","Szenarien zur Bevölkerungsentwicklung der Kantone 2020-2050 - Bevölkerungswachstum und Bevölkerungsindikatoren nach Kanton, Szenario-Variante","Szenarien zur Bevölkerungsentwicklung der Kantone 2020-2050 - Bevölkerungswachstum und Bevölkerungsindikatoren nach Kanton, Szenario-Variante, Jahr und Beobachtungseinheit","2023-02-06T16:34:02","Kanton,Szenario-Variante,Jahr,Beobachtungseinheit"
"px-x-0104020000_101","px-x-0104020000_101.px","Szenarien zur Bevölkerungsentwicklung der Kantone 2020-2050, Referenzszenario AR-00-2020 - zukünftige Bevölkerungsentwicklung nach Kanton, Staatsangehörigkeit (Kategorie), Geschlecht und Alter","Szenarien zur Bevölkerungsentwicklung der Kantone 2020-2050, Referenzszenario AR-00-2020 - zukünftige Bevölkerungsentwicklung nach Kanton, Staatsangehörigkeit (Kategorie), Geschlecht, Alter, Jahr und Beobachtungseinheit","2023-02-06T16:34:28","Kanton,Staatsangehörigkeit (Kategorie),Geschlecht,Alter,Jahr,Beobachtungseinheit"
"px-x-0104020000_103","px-x-0104020000_103.px","Szenarien zur Bevölkerungsentwicklung der Kantone 2020-2050, 'tiefes' Szenario CR-00-2020 - zukünftige Bevölkerungsentwicklung nach Kanton, Staatsangehörigkeit (Kategorie), Geschlecht und Alter","Szenarien zur Bevölkerungsentwicklung der Kantone 2020-2050, 'tiefes' Szenario CR-00-2020 - zukünftige Bevölkerungsentwicklung nach Kanton, Staatsangehörigkeit (Kategorie), Geschlecht, Alter, Jahr und Beobachtungseinheit","2023-02-06T16:34:32","Kanton,Staatsangehörigkeit (Kategorie),Geschlecht,Alter,Jahr,Beobachtungseinheit"
"px-x-0104020000_102","px-x-0104020000_102.px","Szenarien zur Bevölkerungsentwicklung der Kantone 2020-2050, 'hohes' Szenario BR-00-2020 - zukünftige Bevölkerungsentwicklung nach Kanton, Staatsangehörigkeit (Kategorie), Geschlecht und Alter","Szenarien zur Bevölkerungsentwicklung der Kantone 2020-2050, 'hohes' Szenario BR-00-2020 - zukünftige Bevölkerungsentwicklung nach Kanton, Staatsangehörigkeit (Kategorie), Geschlecht, Alter, Jahr und Beobachtungseinheit","2023-02-06T16:34:38","Kanton,Staatsangehörigkeit (Kategorie),Geschlecht,Alter,Jahr,Beobachtungseinheit"
"px-x-0104020000_104","px-x-0104020000_104.px","Szenarien zur Bevölkerungsentwicklung der Kantone 2020-2050, Variante AR-05-2020 'hohes Wanderungssaldo' - zukünftige Bevölkerungsentwicklung nach Kanton, Staatsangehörigkeit (Kategorie), Geschlecht und Alter","Szenarien zur Bevölkerungsentwicklung der Kantone 2020-2050, Variante AR-05-2020 'hohes Wanderungssaldo' - zukünftige Bevölkerungsentwicklung nach Kanton, Staatsangehörigkeit (Kategorie), Geschlecht, Alter, Jahr und Beobachtungseinheit","2023-02-06T16:34:42","Kanton,Staatsangehörigkeit (Kategorie),Geschlecht,Alter,Jahr,Beobachtungseinheit"
"px-x-0104020000_109","px-x-0104020000_109.px","Szenarien zur Bevölkerungsentwicklung der Kantone 2020-2050 - Ziffern nach Kanton, Szenario-Variante, Staatsangehörigkeit (Kategorie), Geschlecht und Alter","Szenarien zur Bevölkerungsentwicklung der Kantone 2020-2050 - Ziffern nach Kanton, Szenario-Variante, Staatsangehörigkeit (Kategorie), Geschlecht, Alter, Jahr und Beobachtungseinheit","2023-02-06T16:37:04","Kanton,Szenario-Variante,Staatsangehörigkeit (Kategorie),Geschlecht,Alter,Jahr,Beobachtungseinheit"
"px-x-0702000000_209","px-x-0702000000_209.px","Landwirtschaftsbetriebe: Betriebsführung, Ausbildung, Eigentumsverhältnisse und Weiterführung nach Grössenklasse LN","Landwirtschaftsbetriebe: Betriebsführung, Ausbildung, Eigentumsverhältnisse und Weiterführung nach Grössenklasse LN","2023-02-10T16:45:38","Jahr,Grössenklasse LN,Betriebsführung, Ausbildung, Eigentumsverhältnisse und Weiterführung,Beobachtungseinheit"
"px-x-0702000000_208","px-x-0702000000_208.px","Landwirtschaftsbetriebe: Betriebsführung, Ausbildung, Eigentumsverhältnisse und Weiterführung nach Region","Landwirtschaftsbetriebe: Betriebsführung, Ausbildung, Eigentumsverhältnisse und Weiterführung nach Region","2023-02-10T16:45:38","Jahr,Region,Betriebsführung, Ausbildung, Eigentumsverhältnisse und Weiterführung,Beobachtungseinheit"
"px-x-0702000000_207","px-x-0702000000_207.px","Landwirtschaftsbetriebe: Betriebsführung, Ausbildung, Eigentumsverhältnisse und Weiterführung nach Kanton","Landwirtschaftsbetriebe: Betriebsführung, Ausbildung, Eigentumsverhältnisse und Weiterführung nach Kanton","2023-02-10T16:45:40","Jahr,Kanton,Betriebsführung, Ausbildung, Eigentumsverhältnisse und Weiterführung,Beobachtungseinheit"
"px-x-1103020200_101","px-x-1103020200_101.px","Neue Inverkehrsetzungen von Strassenfahrzeugen nach Monaten (provisorische Daten 2023 mit Vergleich zu Vorjahren)","Neue Inverkehrsetzungen von Strassenfahrzeugen nach Monaten (provisorische Daten 2023 mit Vergleich zu Vorjahren)","2023-02-16T08:30:08","Kanton,Fahrzeuggruppe / -art,Treibstoff,Monat,Jahr"
"px-x-0603010000_101","px-x-0603010000_101.px","Produktions-, Auftrags- und Umsatzstatistik im sekundären Sektor - monatliche Zeitreihen","Produktions-, Auftrags- und Umsatzstatistik im sekundären Sektor - monatliche Zeitreihen","2023-02-17T08:30:06","Bereinigung,Indizes / Veränderungen,Variable,Branche,Monat"
"px-x-0603010000_102","px-x-0603010000_102.px","Produktions-, Auftrags- und Umsatzstatistik im sekundären Sektor - vierteljährliche Zeitreihen","Produktions-, Auftrags- und Umsatzstatistik im sekundären Sektor - vierteljährliche Zeitreihen","2023-02-17T08:30:14","Bereinigung,Indizes / Veränderungen,Variable,Branche,Quartal"
"px-x-0603010000_103","px-x-0603010000_103.px","Produktions-, Auftrags- und Umsatzstatistik im sekundären Sektor - jährliche Zeitreihen","Produktions-, Auftrags- und Umsatzstatistik im sekundären Sektor - jährliche Zeitreihen","2023-02-17T08:30:16","Bereinigung,Indizes / Veränderungen,Variable,Branche,Jahr"
"px-x-1404050000_101","px-x-1404050000_101.px","Arztpraxen und ambulante Zentren: Anzahl Unternehmen nach Kanton, Rechtsform und Typologie des Unternehmens","Arztpraxen und ambulante Zentren: Anzahl Unternehmen nach Beobachtungseinheit, Grossregion (<<) / Kanton (-), Rechtsform, Unternehmenstyp und Jahr","2023-02-17T10:33:48","Beobachtungseinheit,Grossregion (<<) / Kanton (-),Rechtsform,Unternehmenstyp,Jahr"
"px-x-1404050000_105","px-x-1404050000_105.px","Arztpraxen und ambulante Zentren: Personal mit nichtärztlicher Funktion nach Kanton des Standorts und Funktion","Arztpraxen und ambulante Zentren: Personal mit nichtärztlicher Funktion nach Beobachtungseinheit, Grossregion (<<) / Kanton (-), Funktion und Jahr","2023-02-17T10:33:48","Beobachtungseinheit,Grossregion (<<) / Kanton (-),Funktion,Jahr"
"px-x-1404050000_102","px-x-1404050000_102.px","Arztpraxen und ambulante Zentren: Anzahl Standorte nach Kanton und Ausrichtung des Standorts","Arztpraxen und ambulante Zentren: Anzahl Standorte nach Beobachtungseinheit, Grossregion (<<) / Kanton (-), Ausrichtung des Standorts (Praxis) und Jahr","2023-02-17T10:33:48","Beobachtungseinheit,Grossregion (<<) / Kanton (-),Ausrichtung des Standorts (Praxis),Jahr"
"px-x-1404050000_103","px-x-1404050000_103.px","Arztpraxen und ambulante Zentren: Anzahl Ärzte nach Kanton des Unternehmens, Rechtsform des Unternehmens, Geschlecht und Altersklasse","Arztpraxen und ambulante Zentren: Anzahl Ärzte nach Beobachtungseinheit, Grossregion (<<) / Kanton (-), Rechtsform, Geschlecht, Altersklasse und Jahr","2023-02-17T10:33:48","Beobachtungseinheit,Grossregion (<<) / Kanton (-),Rechtsform,Geschlecht,Altersklasse,Jahr"
"px-x-1404050000_106","px-x-1404050000_106.px","Arztpraxen und ambulante Zentren: Betriebsrechnung nach Kanton, Rechtsform und Typ des Unternehmens","Arztpraxen und ambulante Zentren: Betriebsrechnung nach Beobachtungseinheit, Grossregion (<<) / Kanton (-), Rechtsform, Unternehmenstyp und Jahr","2023-02-17T10:33:50","Beobachtungseinheit,Grossregion (<<) / Kanton (-),Rechtsform,Unternehmenstyp,Jahr"
"px-x-1404050000_104","px-x-1404050000_104.px","Arztpraxen und ambulante Zentren: Anzahl Ärzte nach Kanton des Standorts, Tätigkeitsgebiet, Erwerbsstatus, Geschlecht und Altersklasse","Arztpraxen und ambulante Zentren: Anzahl Ärzte nach Beobachtungseinheit, Grossregion (<<) / Kanton (-), Tätigkeitsgebiet, Erwerbstatus, Geschlecht, Altersklasse und Jahr","2023-02-17T10:33:50","Beobachtungseinheit,Grossregion (<<) / Kanton (-),Tätigkeitsgebiet,Erwerbstatus,Geschlecht,Altersklasse,Jahr"
"px-x-1404010100_303","px-x-1404010100_303.px","Anzahl fakturierte Pflegetage in sozialmedizinischen Institutionen nach Grossregion und Kanton des Betriebes, Beherbergungstyp und Pflegestufe","Anzahl fakturierte Pflegetage in sozialmedizinischen Institutionen nach Grossregion (<<) / Kanton (-), Beherbergungstyp, Pflegeintensitätsstufe und Jahr","2023-02-17T12:14:50","Grossregion (<<) / Kanton (-),Beherbergungstyp,Pflegeintensitätsstufe,Jahr"
"px-x-1404010100_305","px-x-1404010100_305.px","Buchhaltung der sozialmedizinischen Institutionen nach Grossregion und Kanton des Betriebes, Kostenstelle, Leistung und rechtlich-wirtschaftlichem Status des Betriebes","Buchhaltung der sozialmedizinischen Institutionen nach Grossregion (<<) / Kanton (-), Kostenstelle, Leistung, Rechtlich-wirtschaftlicher Status, Konto und Jahr","2023-02-17T12:16:20","Grossregion (<<) / Kanton (-),Kostenstelle,Leistung,Rechtlich-wirtschaftlicher Status,Konto,Jahr"
"px-x-1404010100_301","px-x-1404010100_301.px","Angebot der sozialmedizinischen Institutionen nach Grossregion und Kanton des Betriebes, Beherbergungstyp und rechtlich-wirtschaftlichem Status des Betriebes","Angebot der sozialmedizinischen Institutionen nach Beobachtungseinheit, Grossregion (<<) / Kanton (-), Beherbergungstyp, Rechtlich-wirtschaftlicher Status und Jahr","2023-02-17T12:12:34","Beobachtungseinheit,Grossregion (<<) / Kanton (-),Beherbergungstyp,Rechtlich-wirtschaftlicher Status,Jahr"
"px-x-0703010000_101","px-x-0703010000_101.px","Waldflächen der Schweiz, in ha","Waldflächen der Schweiz in ha nach Jahr, Forstzone, Kanton, Eigentümertyp und Beobachtungseinheit","2023-02-20T08:33:04","Jahr,Forstzone,Kanton,Eigentümertyp,Beobachtungseinheit"
"px-x-0703010000_106","px-x-0703010000_106.px","Holzernte und Waldflächen nach Organisationstyp, ab 2015","Holzernte und Waldflächen nach Jahr, Forstzone, Kanton, Organisationstyp, Eigentümertyp und Beobachtungseinheit","2023-02-20T08:33:04","Jahr,Forstzone,Kanton,Organisationstyp,Eigentümertyp,Beobachtungseinheit"
"px-x-0703010000_105","px-x-0703010000_105.px","Forstbetriebe der Schweiz, ab 2015","Forstbetriebe der Schweiz nach Jahr, Forstzone, Kanton, Grössenklasse, Steuerhoheit und Beobachtungseinheit","2023-02-20T08:33:06","Jahr,Forstzone,Kanton,Grössenklasse,Steuerhoheit,Beobachtungseinheit"
"px-x-0703010000_102","px-x-0703010000_102.px","Holzernte in der Schweiz, in m3","Holzernte der Schweiz, in m3 nach Jahr, Forstzone, Kanton, Eigentümertyp, Holzartengruppe und Beobachtungseinheit","2023-02-20T08:33:10","Jahr,Forstzone,Kanton,Eigentümertyp,Holzartengruppe,Beobachtungseinheit"
"px-x-1509090000_121","px-x-1509090000_121.px","Szenarien 2022-2031 für die höheren Fachschulen - Erwartete Entwicklung der Zahl der Studierenden und der Erstabschlüsse der höheren Fachschulen nach Zulassungsausweis, Sprachregion, Bildungsfeld, Geschlecht und Szenario","Szenarien 2022-2031 für die höheren Fachschulen - Erwartete Entwicklung der Zahl der Studierenden und der Erstabschlüsse der höheren Fachschulen nach Szenario, Sprachregion, Bildungsfeld, Zulassungsausweis, Geschlecht, Jahr und Beobachtungseinheit","2023-02-20T09:02:58","Szenario,Sprachregion,Bildungsfeld,Zulassungsausweis,Geschlecht,Jahr,Beobachtungseinheit"
"px-x-0302010000_107","px-x-0302010000_107.px","Ausländische Grenzgänger/innen nach Arbeitskanton, Erwerbsstatus, Dauer der Arbeitsbewilligung und Geschlecht","Ausländische Grenzgänger/innen nach Arbeitskanton, Erwerbsstatus, Dauer der Arbeitsbewilligung, Geschlecht und Quartal","2023-02-21T08:30:06","Arbeitskanton,Erwerbsstatus,Dauer der Arbeitsbewilligung,Geschlecht,Quartal"
"px-x-0302010000_105","px-x-0302010000_105.px","Ausländische Grenzgänger/innen nach Arbeitskanton, Wohnsitzstaat, Wirtschaftsabteilung und Geschlecht","Ausländische Grenzgänger/innen nach Arbeitskanton, Wohnsitzstaat, Wirtschaftsabteilung, Geschlecht und Quartal","2023-02-21T08:30:08","Arbeitskanton,Wohnsitzstaat,Wirtschaftsabteilung,Geschlecht,Quartal"
"px-x-0302010000_102","px-x-0302010000_102.px","Ausländische Grenzgänger/innen nach Arbeitskanton, Wohnsitzstaat und Geschlecht","Ausländische Grenzgänger/innen nach Arbeitskanton, Wohnsitzstaat, Geschlecht und Quartal","2023-02-21T08:30:10","Arbeitskanton,Wohnsitzstaat,Geschlecht,Quartal"
"px-x-0302010000_101","px-x-0302010000_101.px","Ausländische Grenzgänger/innen nach Arbeitsgemeinde und Geschlecht","Ausländische Grenzgänger/innen nach Arbeitsgemeinde, Geschlecht und Quartal","2023-02-21T08:30:12","Arbeitsgemeinde,Geschlecht,Quartal"
"px-x-0302010000_103","px-x-0302010000_103.px","Ausländische Grenzgänger/innen wohnhaft in Deutschland nach Arbeitskanton, Wohnlandkreis und Geschlecht","Ausländische Grenzgänger/innen wohnhaft in Deutschland nach Arbeitskanton, Landkreis, Geschlecht und Quartal","2023-02-21T08:30:12","Arbeitskanton,Landkreis,Geschlecht,Quartal"
"px-x-0302010000_108","px-x-0302010000_108.px","Ausländische Grenzgänger/innen nach Arbeitskanton, Altersklasse und Geschlecht","Ausländische Grenzgänger/innen nach Arbeitskanton, Altersklasse, Geschlecht und Quartal","2023-02-21T08:30:14","Arbeitskanton,Altersklasse,Geschlecht,Quartal"
"px-x-0302010000_104","px-x-0302010000_104.px","Ausländische Grenzgänger/innen wohnhaft in Frankreich nach Arbeitskanton, Wohndepartement und Geschlecht","Ausländische Grenzgänger/innen wohnhaft in Frankreich nach Arbeitskanton, Wohndepartement, Geschlecht und Quartal","2023-02-21T08:30:14","Arbeitskanton,Wohndepartement,Geschlecht,Quartal"
"px-x-0302010000_106","px-x-0302010000_106.px","Ausländische Grenzgänger/innen nach Erwerbsstatus und Wirtschaftsabteilung","Ausländische Grenzgänger/innen nach Erwerbsstatus, Wirtschaftsabteilung und Quartal","2023-02-21T08:30:16","Erwerbsstatus,Wirtschaftsabteilung,Quartal"
"px-x-1404010100_302","px-x-1404010100_302.px","Anzahl der Klienten in sozialmedizinischen Institutionen nach Grossregion und Kanton des Betriebes, Beherbergungstyp, Herkunft, Destination, Geschlecht und Altersklasse","Anzahl der Klienten in sozialmezdizinischen Institutionen nach Grossregion (<<) / Kanton (-), Beherbergungstyp, Herkunft, Destination, Geschlecht, Altersklasse, Anzahl Klienten und Jahr","2023-02-22T15:27:44","Grossregion (<<) / Kanton (-),Beherbergungstyp,Herkunft,Destination,Geschlecht,Altersklasse,Anzahl Klienten,Jahr"
"px-x-1404010100_304","px-x-1404010100_304.px","Personal der sozialmedizinischen Institutionen nach Grossregion und Kanton des Betriebes, rechtlich-wirtschaftlichem Status des Betriebes, Ausbildung und Geschlecht","Personal der sozialmedizinischen Institutionen nach Grossregion (<<) / Kanton (-), Rechtlich-wirtschaftlicher Status, Funktion, Geschlecht, Anzahl Personen, Herkunft des Diplomes, In Ausbildung und Jahr","2023-02-22T15:30:18","Grossregion (<<) / Kanton (-),Rechtlich-wirtschaftlicher Status,Funktion,Geschlecht,Anzahl Personen,Herkunft des Diplomes,In Ausbildung,Jahr"
"px-x-1003020000_101","px-x-1003020000_101.px","Hotellerie: Ankünfte und Logiernächte der geöffneten Betriebe in 100 Gemeinden nach Jahr, Monat, Gemeinde und Gästeherkunftsland","Hotellerie: Ankünfte und Logiernächte der geöffneten Betriebe nach Jahr, Monat, Gemeinde, Herkunftsland und Indikator","2023-03-07T08:30:06","Jahr,Monat,Gemeinde,Herkunftsland,Indikator"
"px-x-1003020000_103","px-x-1003020000_103.px","Hotellerie: Ankünfte und Logiernächte der geöffneten Betriebe nach Jahr, Monat, Tourismusregion und Gästeherkunftsland","Hotellerie: Ankünfte und Logiernächte der geöffneten Betriebe nach Jahr, Monat, Tourismusregion, Herkunftsland und Indikator","2023-03-07T08:30:08","Jahr,Monat,Tourismusregion,Herkunftsland,Indikator"
"px-x-1003020000_102","px-x-1003020000_102.px","Hotellerie: Ankünfte und Logiernächte der geöffneten Betriebe nach Jahr, Monat, Kanton und Gästeherkunftsland","Hotellerie: Ankünfte und Logiernächte der geöffneten Betriebe nach Jahr, Monat, Kanton, Herkunftsland und Indikator","2023-03-07T08:30:12","Jahr,Monat,Kanton,Herkunftsland,Indikator"
"px-x-0602000000_108","px-x-0602000000_108.px","Betriebe nach Schwierigkeiten bei der Personalrekrutierung, Grossregion und Ausbildungsniveau (in %)","Betriebe nach Schwierigkeiten bei der Personalrekrutierung, Grossregion und Ausbildungsniveau (in %)","2023-02-24T08:30:08","Grossregion,Ausbildungsniveau,Schwierigkeiten,Gewichtung,Quartal"
"px-x-0602000000_103","px-x-0602000000_103.px","Offene Stellen nach ausgewählten Wirtschaftsabteilungen","Offene Stellen nach ausgewählten Wirtschaftsabteilungen","2023-02-24T08:30:12","Offene Stellen,Wirtschaftsabteilung,Quartal"
"px-x-0602000000_101","px-x-0602000000_101.px","Beschäftigte nach Wirtschaftsabteilung, Beschäftigungsgrad und Geschlecht","Beschäftigte nach Wirtschaftsabteilung, Beschäftigungsgrad und Geschlecht","2023-02-24T08:30:14","Wirtschaftsabteilung,Beschäftigungsgrad,Geschlecht,Quartal"
"px-x-0602000000_106","px-x-0602000000_106.px","Betriebe nach voraussichtlicher Beschäftigungsentwicklung und Grossregion (in %)","Betriebe nach voraussichtlicher Beschäftigungsentwicklung und Grossregion (in %)","2023-02-24T08:30:14","Grossregion,Voraussichtliche Beschäftigungsentwicklung,Gewichtung,Quartal"
